roleid,name,description
434aa33a-cba5-492e-8cb4-7f2fc50f9f3f,Field Service - Dispatcher,
1670b71b-a99a-49b1-b4b3-7f3253328b88,Report Service Role,
d19d7df9-96e3-440a-ada1-7f469d2a00d1,Delegated Mailbox Approver,
c8fef841-f0fb-455c-ac1e-7f4f23738a5b,FileStoreService App Access,
a28a502a-1e4e-40de-aae7-7f58d1cc4668,CCaaSCTQDVDiagnosticsRole,
8036006b-e0ce-4bfb-a671-7f5a65ecc4d9,CCaaSCTQDVWarmpathRole,
30633b28-8b5a-4cfa-822a-7f685d5fb7f7,Paramount MSS Engineer,
0b0bb1bc-e3ba-4c1f-b8e5-7f7d399c98ff,Power Policy App User Role,
dabbac97-bc22-46da-8911-7fb70199acdf,Omnichannel Assignment API access,
5a328785-c69c-4dd2-af53-7fb930eb0b55,Customer service app access,
f6f7455f-bcea-44dc-abbd-7fd51b1cc880,Sales system access extension,
2c3d7c68-0c0c-4e64-b5b8-803f5c86bce5,Approvals Administrator,
8d43f48a-9372-4e93-bd03-80463308d0f9,Copilot for Sales Integration User,
8bf557ba-2d64-416e-a42c-805e0187a549,Federated Knowledge Role,
1bfb460e-08c0-4e68-a891-808e69ab2861,Delegate,
6608ab27-67ec-472c-b6d7-80e209e5dc96,Sales Lead Research App User Role,
a9cece5c-1d98-4f86-a598-80f6c2b89fd9,Copilot for Sales Integration User,
6e2f8aeb-7d18-411f-9952-810893bfb6ad,RPE Role,
ad5a4e19-014b-44fe-85e5-810ea68985c3,Cards Role,
6f54edb0-3a65-421c-98e2-81336c511819,AIB SML Roles,
8a2f35d9-e447-4285-974c-81382317ca21,Bulk Archival Role,
8b15a11c-7be5-410f-8c3d-81895853f6c7,Teams Chat Sync App Access,
26b4b6f0-23b1-42be-9d13-81b151240b29,Power Platform Data Analytics Role,
f857c3a0-cb60-4d54-9ec9-81d0524c84ec,Customer Service Scheduler,
5db2582e-da7e-4006-a86c-824a014cb1c6,Power BI Embedded App Access,
eca2491a-b6d1-4ad0-add7-829373f4c40d,CSR Manager,
a2af0fca-eed1-4a59-bedf-8296c2168dc1,Marketing Manager,
8edfeda6-1886-4a37-98c3-829f60689877,Delegated Mailbox Approver,
2d0ac434-0af3-4a31-b187-82a75de2b71a,Customer Service Schedule Administrator,
fdc8fc2e-bdbd-4d08-be2b-82c839081fdb,CEO-Business Manager,
d6ff6517-1517-40b9-85a2-82e09d2191d1,Swarm collaborator,
44ec5a7c-fe20-4388-ae51-831e512429a5,Data Sync Service Role,
5c493a96-0f74-47e7-a8d3-8365a8946f0b,PowerAppsRPRole,
08fc8731-b37d-41bc-ac9d-8367c6d9bf71,Sales system access extension,
13c82e0d-8032-45b0-ba3b-83ca04bbe1cc,Global Discovery Service Role,
f456724f-a1dd-4da1-8e5f-841cc9c8a85d,Sync Skills,
5ccb9873-cec0-4367-ab06-841d995d8b7a,Omnichannel administrator,
6b104457-c79f-499b-8d53-842c0c50d13b,Paramount Support Admin,
16e7f885-303f-4eb1-bbf9-8431eb7e7cd7,Environment Maker,
21d3e459-a976-43af-8782-8451164e7f45,Desktop Flows Module Developer,
9a5ad0d0-8c1b-4413-8a66-845180884dd4,IoT - Administrator,
a0dbb94c-1c5f-4816-9666-848e814ee6cb,Customer service app access,
d0ffc525-5eb6-4a5e-be04-84931f82c975,Swarm collaborator,
618e99f8-b38d-498a-879c-84a3962d5020,Federated Knowledge Role,
0877d869-bbec-4712-8e87-84a8df506466,Dynamics 365 App for Outlook User,
93f63fc4-6f2f-4d27-95fe-84c1608c5a81,Paramount MSS PMO/QA,
fe64cb08-91af-46cb-bba3-84e55433807a,SupportUserCustomAPI Role,
5a7f1c0b-d65d-4cba-9b1b-84fd75a9176c,(Deprecated) Marketing Realtime Feature Configuration Administrator,
27c02235-fc36-4cd3-a3d8-8503f50d89d3,Power BI Embedded App Access,
5c737493-15e6-42f1-8cea-853681a34f52,SupportUserCustomAPI Role,
31532bf2-963f-4a61-bbfa-855fc52935af,Non-Relational Data App Access,
19017f62-d8fc-4741-886f-85745337f137,Power BI workspace admin,
adc9b646-97ed-4985-a4f2-858eb56e3bee,App Profile User,
29848ed7-21c6-4a39-9564-85a22790686c,ContextualAIS2SRole,
b759d985-b227-432f-a723-85c7e631841d,IoT - Administrator,
c01fb4fe-0718-40ee-8b9f-85f1780f0350,PCS Sales Manager,
faf51e23-bb5b-4a20-9ae1-863291d8ab89,Report Service Role,
212b65d2-7652-4f66-957e-86524f9fe9bb,Customer Service Representative,
7b8cb332-eb39-47a3-bcb0-869dc4d3e722,App Profile Manager Administrator,
099fa1e5-15c7-4d31-93a2-86b2a3cac30a,Delegated Mailbox Approver,
d71f55e6-0750-49d9-abac-86dcb662d204,Activity Feeds,
06c7e7b4-d8cd-443a-9543-8710bdb3ab49,FileStoreService App Access,
e65f138e-5f12-42d5-9b6c-872c3273f6b2,Cards Role,
0c9f0ed1-4ff7-4616-aff1-872df34934f9,Vice President of Marketing,
c5a7f797-a5a4-4697-890d-8745021f46b2,BizQAApp,
f3b278ef-f034-47cb-89ff-8763f254a889,(Deprecated) Marketing Realtime Feature Configuration Reader,
9723fd01-e5b7-452c-80af-87680663e7d4,Paramount Support Associate,
837420f7-b7e5-46e7-bd2e-87c618c1f233,Salesperson,
6b9cf30a-7732-4b69-930a-87cc34e7a4c9,Desktop Flows Machine Owner,
73cf9a21-c874-49e7-a3c7-881ece56ef30,PCS Country Manager,
f912c408-af12-4448-bee5-8845e074e921,Sales Work Assignment API Extended Access,
e3164ab1-2edb-4997-8bfb-88528d827014,Deflection Service Role,
1ea57664-3146-4f3e-a250-8867a3ac6b84,Dataflow Maker,
0f20338d-c722-4e4b-8135-8887724d6aa6,Shared Sms Channels Role,
64b466e4-4d7b-4a5e-be5a-8889c6a21bc1,Power Platform Dataflows Service Role,
8e388ced-46e6-45fd-8494-888a59ed4f70,Power BI workspace viewer,
5b1d01b7-cd36-45db-8e2b-889a05254982,CCaaSCTQDVWarmpathRole,
4b7dd149-587a-45f8-9cba-88ac3da46d3e,Customer Voice - Add on,
515e6000-4708-45f3-8aa8-88ba66e9faee,Swarm collaborator,
c8928031-87d8-45c2-8e84-88d7349b5338,PCS Country Manager,
8a066297-a5b4-49a9-8666-88e4c5a859ad,CEO-Business Manager,
4f14eaf3-18bc-402c-83c1-89176e3b2c4e,Viva Sales,
ac140f0f-b414-473d-b184-892981124b25,Insights Apps Platform Role,
80b6b9ff-b0a5-4823-a9a7-89608a9188c1,Marketing Professional,
89040cf7-11fd-41cd-b282-898d60a73bca,Paramount MSS Shift Lead 2,
1d966c0d-566b-4bee-a09f-898e82f19ec0,DataLakeWorkspaceAppAccess,
318bf131-ccd9-4c48-9b70-8996246c82e0,Omnichannel agent,
16fffb89-1fb4-44b0-9cbd-89a5e849c917,SalesInsights AutoCapture Admin,
5dd5360f-09c4-4ecb-9da3-89e75315cf9e,Sales system access extension,
9cbb1119-e9b8-46a9-b846-89ecd5a43ca9,Customer Service Scheduler,
7e13fe7f-ea02-4a4e-a523-89ed9361961d,Sales Team Member,
00f28924-3fea-4297-be86-8a11757c0562,Sales Enterprise app access,
f7f3c7c4-79ab-4cf3-a9b0-8a17158e4a69,Service Reader,
1d7ec5b7-a562-4a93-80dc-8a4662c97f1c,Async ingestion,
20553101-1178-4494-9dde-8a6f92a97424,Survey Services Administrator(Deprecated),
12ea97d2-a338-4e04-b3d7-8ad7372ec5fd,Power Platform Dataflows Service Role,
d8a1ff6a-0d7e-4af5-ac97-8b019a23c645,Copilot for Service Administrator,
415e1fb9-d173-40a7-bb33-8b51819affc2,Paramount MSS Shift Lead,
d0023f05-43c0-4605-8e91-8baeacc4a18b,Playbook User,
35d7a6e2-051f-47c0-a501-8bb60ab582f3,Vice President of Marketing,
a02fef39-f6fc-483d-9dee-8bc1eb465723,VA Analytics Role,
222fff55-5d2d-426f-b646-8bc641d8e6d6,Microsoft Copilot Administrator,
2ef628a2-621d-461e-9c7b-8c175f9f02de,Copilot for Service User,
cfe9d0fe-f469-477f-b78f-8c1880a9b68f,PCS Renewal Sales,
b0fff455-b1cb-43d8-b47c-8c54440d32f6,Desktop Flows Module Developer,
3e186463-8984-46bd-be8a-8c69dc6ca8ef,Data Sync Framework Role,
e6f93696-d8d7-436a-9ceb-8c91290d5375,Project Background Services App Role,
42b1ad83-5fb3-4084-b569-8ca4077707e0,Paramount Support Associate,
9acc9de1-a369-4ccd-a006-8cb3bf453299,Non-Relational Data App Access,
df92dcc2-fd3c-4967-a93a-8cbba9dc3945,Dataverse Search Role,
4950bfb1-7d74-4319-97d0-8cee845401b2,Help Page Consumer,
73dcc135-b60d-4257-8842-8cf0b32991e5,Solution Checker,
1bb44f6d-15a5-48aa-a2f2-8d2cb0095d2d,App Deployment Orchestration Role,
f681047b-413b-4813-8bf6-8d3bacee36c6,PCS Marketing User,
f2550a3a-f9c6-4409-bf77-8d4ceadb27ab,Power Platform Dataflows Service Role,
f1a20a1a-c777-4300-9a4e-8d5fdae3757f,Teams Chat Sync App Access,
005c0b8a-c70d-400a-ba20-8d637a10f448,Tour Consumer,
8886e4e7-1057-414b-aa26-8d6ea36e37a5,Forecast AppUser,
06051c22-4fb4-4f6a-80b1-8d701c7f255d,Shared Sms Channels Role,
a01051f0-730a-44f4-a5bf-8d79c9720644,Data Sync Service Role,
8f8172cb-3b3e-4111-b676-8d7a0268fbcc,Sales Work Assignment API Access,
ef0328c7-d61f-4304-88e3-8d8b9545f5e6,Delegate,
01872d0f-452a-41bd-a4d4-8e1e691051fe,EAC App Access,
8cabbe70-d067-484b-8762-8e53d73ae021,Sales system access extension,
515831ec-3bb0-4bf3-800d-8e64090edfa0,ContextualAIS2SRole,
85ca8e85-b8c7-4372-8dee-8e6e3c8aacdc,Project Owner,
962ab8f1-a7d9-4b67-baac-8e8c5afaba7c,Bot Contributor,
9d924fe4-28e3-4692-b766-8e940d13b119,App Profile Manager Administrator,
e5ae104b-bb29-43b9-89fa-8eb7082af309,Tour Author,
f687bdd2-6081-4599-ae68-8ebc08305d82,Omnichannel API access,
411aea39-b4ca-4e3b-89ec-8ebf55621604,EAC App Access,
f14d70a2-611e-4390-a485-8ecddbdbc16c,Sales Manager,
245b20ea-dd8d-464d-ba3a-8ed3ea015198,Customer Service Schedule Administrator,
789c8261-6f56-47ad-912a-8ed49496dff8,SupportUserCustomAPI Role,
4a580c0a-3d1c-430e-b6c1-8ee890731a4b,Sales Enterprise app access,
065a0f7a-7805-4e51-abf7-8f13df4688a8,Power BI workspace contributor,
f6838c6e-c79a-411a-bb32-8f263ec6b92e,Vice President of Marketing,
48eee553-6c73-4cc5-aec3-8f2d73d37665,Project Background Services App Role,
1f7dd07e-7b77-4dab-a7a5-8f5e1e203095,Delegate,
0f37dbbe-db65-4202-9e3c-8f85030973c5,Project Owner,
03525d82-fab2-455f-b2cb-8fa7cfec82ae,PCS Sales User,
ab4feb12-02fe-4ba0-8058-8fd3482dedcf,PCS Sales User,
4f9dbfce-f797-40d8-a8ac-902e441e371b,ContextualAIS2SRole,
dd53e9b2-2120-41f2-82c7-905078b63c12,Paramount Support Admin,
4261c897-b6c7-47c3-8831-9094d393486b,CCI admin,
2e29efa8-b6c3-49d6-b1d7-90ac023e77ca,Omnichannel agent,
7cc4833a-3ec3-4e92-a5d5-90b0af07b89e,Sales Enterprise app access,
18b396cb-ae59-4b3d-a330-90dedf09ba2b,AIB Roles,
ad51d434-da38-453b-9028-910a4ebd5ab4,Tour Consumer,
580e7dad-5136-4286-9fc6-910cc6f108ec,Delegated Mailbox Approver,
87bedc9d-3a43-438e-bc08-910cfd2ce8c0,Teams Chat Sync App Access,
83784877-b192-491d-9bf2-912791415b36,Process Mining User,
7bfe78b5-01df-49be-a1fa-915d9d9aa895,CEO-Business Manager,
c8f8c510-2421-4d63-965b-91a7e722d6a0,Report Service Role,
304cb2c8-4ea6-4c53-8cd6-91aefb27a07e,FileStoreService App Access,
fd45e15c-dd67-45fa-a469-91b878c2e7c2,Process Mining Application,
6a677682-182a-4568-9ec5-91b9e321ba4a,Sales system access extension,
bbe55f35-4b7d-4cd9-9463-91cae36e15d7,Service Reader,
d588ecef-0668-46e6-ba12-91e781d95984,CSR Manager,
0030d61d-6e7c-424d-9b79-92038114767b,Paramount Support Admin,
4d2f2167-9677-4537-a90b-921fd9681393,Desktop Flows Machine User,
092a3c8e-5a57-47ee-bec5-923e5f1c4142,Microsoft Copilot User,
bcd079dc-ff0a-400a-9164-9249d5185df5,CCaaSCTQDVDiagnosticsRole,
dbea94cd-a6f6-4c6d-8588-92523ddc86c3,Flow-CDS Native Connector Role,
4a40ec4b-0fdb-4caa-bb9d-925ca43c0fa4,Sales Conversation Intelligence Data Owner,
e2eadeaa-a20c-4306-8481-927195d45cfd,PCS Marketing User,
55da6b3c-39d5-4425-b02d-9288c1e56bf5,Tour Consumer,
7d4f40cd-e956-4974-bb6f-92b373ed2b73,Support User,
5c52b0d3-1c74-4599-9d4d-92e579ca1ea2,Omnichannel CDS Flush Role,
852fe255-5787-46fe-aecd-93603ad59139,Approvals User,
d067b9ff-30ec-4e55-ad86-93946af83542,PowerAppsRPRole,
c296a397-28a5-436d-9404-93b1259317f8,Forecast AppUser,
8fe583b3-8b5a-4ce5-94d5-93c18ec35151,Email engagement app user role,
af71d886-2fef-4461-b613-93d8fc5134e0,BusinessApplicationPlatformRole,
3f4fe373-47de-44a2-9749-93e17f4fc1f5,App Profile User,
e42bf033-5fea-434c-ac6f-93ed1ead95ad,Flow-CDS Native Connector Role,
9abbb324-8be1-4c2f-a0cd-942f7888169d,IoT - Endpoint User,
fba03483-f066-450a-bb0a-944d7e9a5169,Desktop Flows Machine User Can Share,
41f3a7e5-422d-42a1-8da8-944fcbe95d80,Dataflow Maker,
fc6d0299-5628-44a1-bf4b-94504bba0f45,Bot Contributor,
49fcfe3f-dd2c-4bcd-83b9-949dc7a6aff8,PCS Country Manager,
3f6d0e4c-397a-4f90-a3a5-94b2c54a1494,Sustainability all - full access Role,
1510a9ae-e292-48e7-b68a-94c85e6811dd,Help Page Consumer,
d110d819-9b72-430f-894a-94dc87e04519,FileStoreService App Access,
9f8f72e1-f705-4ced-a87a-94dda8467096,Cxp Experimentation Services User,
3d075812-454c-437d-ad2a-94e258ce5ad8,Project Background Services App Role,
8c40fafd-7e99-4d07-8aab-9525ec0e9931,Project Background Services App Role,
c64bf45d-39e6-482a-9789-95423513f364,Productivity tools administrator,
fb3fbd83-ae49-48b6-9b3b-9546f71766ce,PowerPlatformInsightsRole,
cf17d37a-13ee-4be6-a71d-955b48ab0028,Export Customizations (Solution Checker),
bfd287f9-95ca-4a2e-ba73-955c46b0ab2c,System Customizer,
f0ca57de-2848-4aab-9e39-956a9dce375a,Cxp Experimentation Services User,
5ee2748c-2195-4a9c-9a78-959281356f5d,Deflection Service Role,
939aa0c2-0c44-43bb-b3a3-95dbf825b724,Portal RP Service Role,
3cec7cd0-c416-4077-81c3-95dee8d3713f,Copilot for Service User,
4a228691-d4ce-4a54-9ab8-95ed634ef04d,Power Platform Dataflows Service Role,
3cd7b075-fea1-4cf5-b564-95f95badda3c,Email engagement app user role,
ceee1a44-0d83-4b10-a0f9-9600d0a7adcc,D365ChannelDefinitions Admin,
bf896c8a-fdd3-491c-bcc1-960191059c15,Sales Who Knows Whom Search Admin,
c67bd33e-3ac5-41aa-8208-963f358d833b,CEO-Business Manager,
f3d2098f-9eb0-45b3-9c7d-96526af614c4,Help Page Consumer,
97235ad0-3248-45db-beda-96592448fd46,Microsoft Copilot User,
49480423-1c28-4ca5-a01e-96737a539e30,Power Policy App User Role,
00ce40b7-340e-4665-8182-96799558cdab,Schedule Manager,
5ebafb27-aacf-4b46-b395-96813ff543b5,Project Owner,
7d47e1a8-9425-4b85-9c93-968cd00a2c7f,Relationship Insights Admin,
b79d0e13-7c78-47af-8eb4-96bccca0dc10,Desktop Flows AI Application User,
ae47f5de-7de1-498c-ab4f-96eb6119f288,Non-Relational Data App Access,
fcd99d5e-6c85-4721-9d1a-9757d64043f6,Portal Application User,
63377fa5-a2f7-42c0-9fc0-977bcb1aae0f,Approvals Administrator,
00a77430-33fa-4e48-985f-978f2971da95,PCS Renewal Sales,
47dbeab2-5f49-4b5b-b1d4-97923e8c4678,BizQAApp,
e5e555d8-ddf5-4a23-aae8-979fe584b8e8,Power Platform Data Analytics Role,
4d179f64-b62b-4e73-bb08-97cb42639e5b,Service Writer,
7be5a395-6b58-4f8c-908f-97dc8810fc50,EAC Reader App Access,
79b9f3b0-c8c2-4c1e-9d4c-97f0c38d1401,Sales Who Knows Whom Search Admin,
acf3a139-d1ec-41e0-9614-981e67da3367,Insights Apps Platform Role,
7a95e315-cc6f-4b35-bee2-9839e2841ec8,Relationship Insights Admin,
0a6abc38-bc5a-4cf0-a5de-9885308aec45,Omnichannel administrator,
2be1882e-520c-4d22-b160-98c731ca06bc,Forecast AppUser,
35dcb9e6-7445-4417-a051-98c7fe14386f,Desktop Flows Machine User,
d4d39abd-18b6-4c39-9f19-98cd6d061885,Sales Who Knows Whom Search Admin,
1aad7290-97e9-4ac9-a58d-990db1b81178,Desktop Flows Machine User Can Share,
33543b94-7c09-464e-9eee-991866ed3a2d,Forecast user,
fab67c50-e4cf-43c6-9517-991ae1cbebf4,Environment Maker,
bddacf8e-2776-4b0f-ba46-992b1755df8f,Dataverse Search Role,
2b9384db-746e-4565-8308-993289214ec7,Salesperson,
879d3800-c1e0-4963-b48b-996753345e2d,(Deprecated) Marketing Realtime Feature Configuration Reader,
06b8cf12-bcf3-4f68-a3fb-99690aa0a025,Omnichannel CDS Flush Role,
21da8700-0734-48d1-98df-997accbcfeea,Forecast AppUser,
16aa2d4f-a511-44da-a5e3-997bad06810b,Sales Lead Research App User Role,
5fdb24c6-7efd-4fc2-8201-998d8cf8f4ac,System Administrator,
43fd9715-0af5-4479-8c7f-99a22be6c047,Vice President of Sales,
f23be0c1-e0cf-4a44-a234-99b561aa65e7,(Deprecated) Metadata Store Updater Service Role,
da92c3d4-e291-4054-8b7f-99c4410f7c1d,Omnichannel agent,
038adc71-a8d8-463c-970b-99cc7b727c92,Cxp Experimentation Services User,
4ecd9f3f-d46e-4e50-b1da-99d498d20b86,AIB SML Roles,
bc042006-71f2-4ea2-81bf-99f58719f721,Sales Sequence Stats Reporting Service User,
6abb61db-83b6-4c66-a1b1-9a055cd3399f,Flow-CDS Native Connector Role,
0f9edf94-a714-4ec8-bca7-9a286cc96bf1,Power BI workspace viewer,
635e8b32-1d00-454c-b563-9a6879242343,Sustainability BusinessUnit - full access Role,
c8eb84fa-1cb6-4b3b-9ae3-9a736105d3e5,Approvals User,
83097cfd-77fc-45da-8dce-9a8f7256816a,Dataflow Maker,
5276f227-d0a7-483c-9960-9aae211b20ff,Power Platform Dataflows Service Role,
3d803d7f-9cc3-4f2d-a000-9ae3f2a4fa34,Office Collaborator,
e6866ce1-3617-4772-972a-9b2060967bf5,Cxp Services User,
a2cccf01-f964-449c-a827-9b66e03f7fc8,Channel Access,
43fea8ab-88f7-4c65-90c5-9b7c928eb26b,(Deprecated) Marketing Realtime Feature Configuration Administrator,
61c44ce6-0dcc-48ff-aa5f-9b8f91094363,Analytics Report Author,
66ccf28f-a6ef-44d9-b4ea-9bbc162a6fcd,EAC Reader App Access,
10827d5c-e607-4346-bd84-9bdc67388033,DataProcessingConfigTableAppAccess,
69224823-bab3-49eb-8bcf-9beec9720c6d,Sales Copilot User,
2ee40f87-6ac0-46f9-ac71-9c3f682a1658,DataProcessingConfigTableAppAccess,
ff6c51ee-cc73-4cad-93ea-9c4202313459,Productivity tools administrator,
52bfe18a-adb2-4311-adff-9c5f846ca886,AISalesperson,
98f863d0-7096-446c-bcb3-9c9d3d9c49d9,Relationship Insights Admin,
7cd44662-e3b5-4462-9456-9cdb12093744,Microsoft Copilot Administrator,
f00403bb-f40d-4cfe-8476-9d19c6c7f959,Async ingestion,
32b9bf8f-9a82-4b3f-af27-9d55f900bb6f,Scheduler,
eaaad58d-9eb0-42d0-88de-9d7ad78adee1,Marketing Manager,
8e45c3d6-5e0b-409b-a87d-9dc73c07b4c4,Support User,
7a7afa42-ab09-4fbe-aa0c-9de082e57161,Report Service Role,
b2c1cf0c-e94f-4b23-b47d-9df04e160951,Omnichannel CDS Flush Role,
57233767-cc8c-4e98-b646-9e16d6c5ec91,Bulk Archival Role,
24dbc12a-0672-488f-90a1-9e1ad2e2cc7e,AIB SML Roles,
edc7deeb-1548-4430-991e-9e29fd891a54,PCS BU Manager,
488b8032-eefc-4e94-98d0-9e4d16d49ba3,Tour Consumer,
dea737fe-1ef3-428c-8889-9e62a36d8297,Paramount MSS Analyst,
b0f01fd0-1dbe-4eaf-93b1-9e7d9d947452,Cards Basic Role,
15b720f1-f046-4bd8-b95d-9eae05d2622e,Playbook User,
a293f2ee-c4ff-4c1c-8a41-9eb0fa61ecd9,PCS Business Development Manager,
a7c2f3d1-ccc2-4126-bd66-9ee7c6e92b62,BusinessApplicationPlatformRole,
3f7c8cdf-5583-4f73-bd02-9ef577b8207b,Sustainability all - ingest - full access Role,
3326b6a9-c52b-4eff-ab60-9f1d05d3dd41,Data Sync Service Role,
4f2ce4b3-3a80-40ba-826e-9f25ab6c438c,Teams Chat Sync App Access,
b35bfb86-79bd-474c-8bc8-9f2af0443fdd,Sales Conversation Intelligence Data Owner,
5664dd19-2d6e-450d-9a05-9f515af360de,Power Policy App User Role,
c2881641-7dd4-4f93-9acc-9f5f7a00aee4,Forecast manager,
d047eac4-99b5-49fe-8501-9f6bdf88cb54,PCS Sales Manager,
80f22e02-c100-4914-9867-9ffed17c96aa,Activity Feeds,
596f2f14-838e-41b9-a254-a026fd1321f0,Power BI Embedded App Access,
bc1d7259-e333-4c88-839a-a03c5142ad58,EAC App Access,
57cafff5-4b6f-4088-8e9d-a03e560e7be0,Power BI workspace admin,
30b898bb-52f0-451c-b264-a06c6d7b2a43,Sales Manager,
2080e116-b144-4038-99b0-a07cf515ba98,Portal RP Service Role,
e3f76718-a479-4623-a85b-a09c7d8ebcfd,Sales Conversation Intelligence Data Owner,
5826564e-6e34-4e51-8f8c-a0b4e4b188a9,Bot Author,
d6b2bb0d-8b41-41ba-86ee-a0c6e5954b30,Power Apps Checker Service Role,
a2269574-ae0b-441f-a1ce-a0c9f56beff0,Project Owner,
0baf5540-f4e9-4fa3-8912-a0f5493558c7,Desktop Flow Machine Configuration Admin,
0852dc89-9e24-4aea-aff8-a10e990728bd,Shared Sms Channels Role,
67e96fe0-c6aa-4d2d-ba88-a11bd33db98f,IntegratedSearchApp,
5877b304-f4bb-448a-8232-a14d958381a8,Project Owner,
bd804d27-41b9-46ef-8af8-a155bd451aee,(Deprecated) Metadata Store Reader,
fb2b81b3-000f-4801-8887-a15caf1b06fa,Sustainability all - full access Role,
7aefe8d1-f16b-4052-ab67-a170558b0ea1,Desktop Flows AI Application User,
2f8903eb-5863-49c9-81f0-a18515898cf1,Salesperson,
783af3a3-10b6-4ad1-aea5-a1b6f0488364,Sustainability BusinessUnit - ingest - full access Role,
e2ab2cc5-a6e8-47d7-bdca-a1e7c67c35b3,Flow-CDS Native Connector Role,
f10086d8-0c5f-4d9b-974a-a1ead11e5e8a,CSR Manager,
205168c6-c692-4e02-87d6-a20db918e408,Desktop Flows AI Application User,
75f59018-685a-4cbd-b026-a22b3d609591,PCS Country Manager,
8c714077-1845-4b30-85a1-a24bd495d45b,PCS Management User,
dcf59653-815e-4de6-a88e-a24f369d6440,App Profile User,
8cadaf45-5eea-4f85-be2e-a262092ca6ad,Data Sync Service Role,
5f8ee0d4-b4d4-414a-a116-a2e0b399801b,CCA Analytics App,
ee7bc749-3dd6-45ac-b95d-a3031463380b,Desktop Flows Module Developer,
968b9072-5193-4a21-a49b-a30e1dc68b59,Customer Service Schedule Administrator,
9c5360bb-1be0-4538-b7c5-a34d6523128a,Field Service - Dispatcher,
5225adeb-859b-42f3-8289-a399e47512d5,Dataverse as a Cluster App Role,Has access to act of behalf of users to support cross cluster calls by the Cluster Application User.
5f6f241a-65ef-43cf-9bc9-a3d5723d9f1a,Customer Voice - Add on,
7d15122a-b75f-4dc5-b72e-a491e2269c1a,Project Background Services App Role,
e9417de1-2761-41dc-99f8-a4a6a5e759cd,Sales Conversation Intelligence Data Owner,
51a005a4-1134-4fd4-b4cd-a4ab0412fae1,PCS BU Manager,
c25d8cb9-362b-40fc-9a46-a4b4733b022f,PCS Management User,
2904dd03-0ecc-44ee-ab6a-a4f05d552df9,Productivity tools administrator,
877aa36a-90b9-4edb-a40c-a515a1ba16ae,Sales Sequence Stats Reporting Service User,
6a0e11fc-3d60-46b9-8aeb-a5404ebbe365,Service Writer,
43fa23d0-3f49-47f5-8f49-a5508035b68d,Bulk Archival Role,
8f470ac9-9c0b-4704-95ae-a552aa0bce12,Export Customizations (Solution Checker),
a02e0e38-20c1-4046-becb-a5a48190fd6b,Power BI workspace viewer,
b212abd3-f0cb-447b-900a-a5e9f63bca41,PowerPlatformInsightsRole,
8dafe8d8-9c8d-43f0-a853-a5fedd2276d1,CEO-Business Manager,
aff075cf-f468-4f82-93db-a679bd2f8233,BusinessApplicationPlatformRole,
4b891c81-58ac-46e5-8ef1-a6abe9e65d10,Shared Sms Channels Role,
2d8b17d9-643c-40b1-9f7d-a6ba95063906,Tour Author,
3bae7e3d-b9f0-4fd1-baef-a6d625247afb,Bulk Archival Role,
aaf521c2-71b5-436b-a542-a70dabaac33e,Field Service - Dispatcher,
e969152b-8bac-440b-a0ad-a710c09056a6,Sequence Manager,
74d135ce-fd57-4b21-be37-a720c2a95d23,Synapse Link Service Access,
8da8141f-10a5-4434-9d80-a761a4dcc687,Service Writer,
f174ec45-b262-4c0e-b89a-a769d54833be,Teams Chat Sync App Access,
4a5920b4-e4ee-46a5-948a-a7925f03e13f,Purview Label Role,
92c4d0d5-8a73-4a2d-a0bc-a792cce1041d,Marketing Professional,
5390c294-9216-4795-b277-a79d56b60a87,Omnichannel supervisor,
bea8480e-cec4-4a78-947b-a7a413cb48a8,Relationship Insights Admin,
d1307d8d-8f6a-4aeb-b1de-a7bffd140f3d,Relationship Insights Admin,
2a765619-9180-4441-85df-a7efeddebc47,Data Sync Framework Role,
761bf2b8-f068-48f3-822f-a8392bb230c2,PCS BU Manager - Country Level,
a0a59a4a-b5a8-4e6f-a094-a866573c17d4,Dataverse Search Role,
43f28729-2e74-4c5a-b8fc-a8d8ddd617e9,SalesInsights AutoCapture Admin,
a00fc5b2-a14d-43dc-9a7c-a9180e68077b,Sales system access,
51afedf8-660a-4f31-a182-a92bfa72f062,PCS Presales User,
5978f7a7-c330-4f9b-adc0-a9928461b122,BusinessApplicationPlatformRole,
5a2d763b-8404-4c61-bb38-a9ea3392ef32,Dataverse Search Role,
12460406-b404-418e-a309-a9f19263c094,SuggestedActionS2SRole,
7f666dca-3ab9-45cb-9f76-aa095f4518a1,Customer Service Scheduler,
13000321-d23b-465c-8ff7-aa4661a73da1,Purview Label Role,
fa47a160-f781-4d7f-9ba1-aa58efe65dc4,Schedule Manager,
814606fd-e146-41ce-a050-aa5bb055f072,Sales Enterprise app access,
ff99ba3d-063d-428e-bc39-aa63a13b96e7,Shared Sms Channels Role,
b38a1a5b-8a0a-4ddf-8335-aa8ff76a89a8,Delegated Mailbox Approver,
54158ffd-edc9-4f35-807a-aaa061278588,Sales Copilot User,
091d55ac-9e41-4484-b6fb-aac4bfd2a003,Microsoft Copilot Administrator,
a63def79-1d1e-4c52-9dd7-aacef850f63b,Customer Voice - Add on,
83351b61-2aef-4bde-b1cb-aad4055d1e0a,Sales system access,
c62f37d1-8d33-4114-a40a-aad4d9b89c9a,PCS BU Manager - Country Level,
